system:index,VH_apr_mean,VH_aug_mean,VH_dec_mean,VH_feb_mean,VH_jan_mean,VH_jul_mean,VH_mar_mean,VH_nov_mean,VH_oct_mean,VH_sep_mean,VV/VH_apr_mean,VV/VH_aug_mean,VV/VH_dec_mean,VV/VH_feb_mean,VV/VH_jan_mean,VV/VH_jul_mean,VV/VH_mar_mean,VV/VH_nov_mean,VV/VH_oct_mean,VV/VH_sep_mean,VV_apr_mean,VV_aug_mean,VV_dec_mean,VV_feb_mean,VV_jan_mean,VV_jul_mean,VV_mar_mean,VV_nov_mean,VV_oct_mean,VV_sep_mean,aspect,b0_Blue,b0_EVI2,b0_GCVI,b0_Green,b0_NDRE,b0_NDVI,b0_NIR,b0_Red,b0_RedEdge,b0_SWIR1,b0_SWIR2,b1_Blue,b1_EVI2,b1_GCVI,b1_Green,b1_NDRE,b1_NDVI,b1_NIR,b1_Red,b1_RedEdge,b1_SWIR1,b1_SWIR2,b2_Blue,b2_EVI2,b2_GCVI,b2_Green,b2_NDRE,b2_NDVI,b2_NIR,b2_Red,b2_RedEdge,b2_SWIR1,b2_SWIR2,b3_Blue,b3_EVI2,b3_GCVI,b3_Green,b3_NDRE,b3_NDVI,b3_NIR,b3_Red,b3_RedEdge,b3_SWIR1,b3_SWIR2,b4_Blue,b4_EVI2,b4_GCVI,b4_Green,b4_NDRE,b4_NDVI,b4_NIR,b4_Red,b4_RedEdge,b4_SWIR1,b4_SWIR2,class,date_col,db_crop,elevation,latitude,longitude,n,name,nd_crop,slope,st_crop,target,year,.geo
000000000000000014a0,-14.57428293380201,-17.714203380951172,-17.847354572556643,-18.143951110397893,-15.533804942402703,-13.058668234695055,-15.622217596991222,-18.091037519702123,-18.0575085652042,-22.468740422302556,0.6350186025209278,0.6229629966560369,0.6869335097889419,0.6273900393319708,0.6565191897585347,0.5356091010573745,0.40079554942853046,0.49727012658078396,0.39147567336226446,0.5419585824401952,-9.171146648880026,-10.884356150578313,-12.16583703707804,-11.169692458002858,-10.187981229873548,-6.8959916399755805,-6.230491520670948,-9.282459961273663,-6.90435933337364,-12.177013703067072,239.6676788330078,733.2705078125,2.497205972671509,5.075117588043213,33.3765869140625,0.8107515573501587,1.0407205820083618,5076.96923828125,749.4953002929688,3882.11767578125,644.0828247070312,-237.65476989746094,-309.2410583496094,1.1834919452667236,2.556844472885132,-868.908935546875,0.39016228914260864,0.4932178258895874,1636.8955078125,-575.310546875,1121.441162109375,-1038.6639404296875,-1091.8055419921875,-451.52557373046875,1.9559571743011475,4.261183261871338,-1419.357666015625,0.6182417273521423,0.8151240944862366,3038.199462890625,-757.9501953125,2017.1416015625,-2288.781494140625,-2239.888916015625,172.91419982910156,-0.9145417809486389,-1.8678863048553467,612.6229858398438,-0.31523287296295166,-0.3811332583427429,-1348.64794921875,395.6155700683594,-801.452392578125,1024.6959228515625,1043.8399658203125,-408.1901550292969,1.1275476217269897,2.563277244567871,-948.0037231445312,0.40294700860977173,0.4699053466320038,1357.974609375,-782.31005859375,720.6242065429688,-1385.6787109375,-1266.5147705078125,corn,25/01/2020,yes,410.0,-28.63817,-53.29143,2922,luan,NA,3.668105363845825,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.29143014590024,-28.638170737560294]}"
000000000000000014a1,-14.660836729549581,-20.210166200958344,-20.238478542422275,-19.24678155468437,-20.92524712435035,-13.642745464593604,-16.402630462617495,-18.0539416057607,-15.602755813446276,-28.266476073393846,0.5637355811190647,0.5303532931293782,0.6979513627367823,0.5909167128256628,0.5404866920566656,0.5235261022210045,0.4733150259685345,0.45131769210619,0.45970363798399727,0.45546128145542886,-7.772164296902616,-10.771596216632625,-13.950524017670602,-11.368034306278554,-11.245774672426183,-6.932219898782601,-7.249621808915415,-8.039817910862627,-7.000603983316174,-12.890071470749557,-0.0,853.4581909179688,2.5097241401672363,5.176994323730469,141.12962341308594,0.8234243392944336,1.045928955078125,5369.8955078125,857.065673828125,4145.34375,809.3887939453125,-163.18104553222656,-212.92457580566406,1.1705833673477173,2.5057246685028076,-763.8740234375,0.38994699716567993,0.4878362715244293,1756.65380859375,-475.0234375,1270.7347412109375,-907.2960815429688,-1069.697998046875,-211.18382263183594,1.9612679481506348,4.391819000244141,-1200.5159912109375,0.6228048801422119,0.8173216581344604,3565.609619140625,-504.259521484375,2562.842529296875,-1970.9813232421875,-2123.3505859375,110.96973419189453,-0.9826610684394836,-2.221724271774292,570.2176513671875,-0.3443869352340698,-0.40950843691825867,-1747.5001220703125,329.07501220703125,-1091.496826171875,932.6181030273438,1073.705078125,-197.22042846679688,1.1000092029571533,2.460808277130127,-737.105224609375,0.39097508788108826,0.4584197998046875,1668.9569091796875,-545.1239624023438,1060.1832275390625,-1150.837646484375,-1145.0284423828125,corn,25/01/2020,yes,452.0,-28.63329,-53.29468,2923,luan,NA,0.0,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.294680830568204,-28.633288021906765]}"
000000000000000014a2,-21.32561071531595,-17.389191096555777,-17.89677503553662,-18.423542596292577,-23.222660642213285,-16.115730262720977,-17.437664570459006,-19.691656038721206,-13.614381087233737,-17.070633335451337,0.6680449847823554,0.6962118518289095,0.4799123536426218,0.47854451927271874,0.517054073872615,0.5799697610116392,0.5795332928873154,0.4577623307321591,0.6932598117399111,0.7005686469325167,-14.053522641202301,-12.007040021311695,-8.60093076794606,-8.72550186257732,-11.760114754604427,-9.34734207564626,-9.91925574154505,-9.019292857616165,-9.214950779214924,-11.959766059031853,156.8614044189453,879.9603881835938,1.7276355028152466,2.32389497756958,482.6512451171875,0.5082216858863831,0.7200655341148376,2953.0029296875,944.11279296875,2496.24658203125,1484.08203125,652.1297607421875,4.258800983428955,0.18471014499664307,-0.03798305243253708,-134.47552490234375,0.04511985182762146,0.07700406759977341,-15.438773155212402,-105.54325103759766,-61.33782958984375,-101.93447875976562,-154.87698364257812,-112.941162109375,0.9617757201194763,1.0518488883972168,-616.0350341796875,0.23375177383422852,0.4008578062057495,809.40234375,-279.6505126953125,624.368896484375,-624.8814697265625,-745.748779296875,111.09362030029297,-0.49839574098587036,-0.8036473393440247,325.3392028808594,-0.158696711063385,-0.20771196484565735,-559.7250366210938,220.54225158691406,-344.5808410644531,327.7696838378906,393.0489807128906,50.781982421875,0.05632573738694191,-0.04872898384928703,-2.5744826793670654,0.0075974371284246445,0.023472730070352554,161.00880432128906,28.24073600769043,67.1683578491211,214.9863739013672,91.45686340332031,corn,25/01/2020,yes,411.0,-28.65338,-53.14925,2924,luan,NA,8.016304016113281,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.14925170881113,-28.653380731253595]}"
000000000000000014a3,-18.500406695891147,-23.395886336108465,-18.62167339653803,-18.84318801880977,-21.967428187025476,-16.185752924750812,-20.076104880379575,-15.467021430714743,-13.639312404730447,-18.861569488282292,0.5316174444902427,0.5809126615790875,0.6114167753452786,0.5863859883699899,0.5833115333040713,0.7750257767699051,0.6251363187685923,0.7522577543939761,0.6433284715451109,0.6105362563294545,-9.77719391922143,-13.51017856986419,-11.37353581612166,-10.90674749449051,-12.925059623357416,-12.331577949927542,-11.907660223151925,-11.640118528292792,-8.68764665063318,-11.48332633300846,-0.0,770.7783813476562,2.0805153846740723,3.7263829708099365,303.8063049316406,0.659433126449585,0.8670835494995117,4063.793701171875,881.7211303710938,3025.156982421875,1092.313720703125,144.18585205078125,-182.46905517578125,0.9006388187408447,1.490378975868225,-620.8204956054688,0.2955286502838135,0.3753480017185211,1078.97705078125,-418.8778991699219,649.3936157226562,-926.9503173828125,-984.2406005859375,-449.920166015625,1.4128025770187378,2.676708221435547,-1082.1695556640625,0.4069584906101227,0.5887949466705322,1605.5826416015625,-584.4537963867188,861.8628540039062,-2070.9140625,-1930.5894775390625,182.9366912841797,-0.5424864888191223,-1.2499943971633911,377.8479919433594,-0.17374742031097412,-0.22607944905757904,-762.9347534179688,229.35147094726562,-354.6856689453125,868.8172607421875,825.5931396484375,-293.9515380859375,1.0213168859481812,1.957383632659912,-792.1651000976562,0.35584694147109985,0.4256410300731659,1186.7109375,-621.950927734375,645.33544921875,-1458.2122802734375,-1335.5975341796875,corn,25/01/2020,yes,421.0,-28.66429,-53.09703,2925,luan,NA,4.6273674964904785,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.097031176374216,-28.66429215153138]}"
000000000000000014a4,-18.809736819659992,-21.31907824196545,-16.369797548874487,-18.69291169341349,-23.212922282841205,-16.27057349370077,-17.28876979836879,-15.393998877649004,-13.728520448809553,-28.054555546072205,0.5529144715677105,0.5462509284616058,0.669230119933032,0.6960448255173223,0.5317737613587865,0.8857841857928189,0.5317468365102042,0.5149185463973859,0.5721703539425916,0.4352762597556611,-10.406747435306293,-11.629496681881974,-10.931817801248465,-12.9449152498252,-11.968814486063856,-13.938832987049185,-9.170687614676522,-7.783386433673206,-7.9659489152917855,-11.180376620564264,180.0,607.0134887695312,2.2773032188415527,4.088383674621582,72.48987579345703,0.7339321374893188,0.9491176605224609,3888.727783203125,603.240234375,2868.701904296875,474.4911804199219,-262.9813232421875,-285.9057922363281,1.0246914625167847,1.7059520483016968,-756.1862182617188,0.3388616442680359,0.4270610213279724,974.1353759765625,-565.4800415039062,572.2072143554688,-1062.9478759765625,-1066.41796875,-707.9180908203125,1.7702195644378662,3.4063851833343506,-1443.5416259765625,0.5354928374290466,0.7377775311470032,1505.0675048828125,-984.5244140625,741.5443115234375,-2941.0263671875,-2500.6943359375,249.6795654296875,-0.7391682863235474,-1.6347131729125977,520.1166381835938,-0.23666925728321075,-0.30805397033691406,-903.0094604492188,345.67987060546875,-442.0988464355469,1083.528076171875,971.0445556640625,-396.560546875,1.0651962757110596,2.0416388511657715,-887.6277465820312,0.3726401627063751,0.4439396262168884,1004.4879760742188,-737.2880249023438,488.54290771484375,-1535.465087890625,-1363.253662109375,corn,25/01/2020,yes,406.0,-28.66798,-53.09641,2926,luan,NA,1.8543341159820557,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.09641136132779,-28.667979828102567]}"
000000000000000014a5,-20.626828139553933,-18.882071227221576,-19.293630723655994,-20.18139443450117,-23.209959499580677,-18.950095838225366,-19.557465490447317,-18.868860061358056,-17.138265743449573,-24.95911453272884,0.7032207260691274,0.5037744338993374,0.6526242032427723,0.6821003020739043,0.614734187651576,0.4401395069049835,0.7127138112964517,0.5215392359749277,0.7012098331228351,0.5833066342792697,-14.240012645435781,-9.496880746700418,-12.534865789131766,-13.622795282479771,-14.241411096753712,-8.396676127211816,-13.93991921158091,-9.89036559763256,-12.017164365170878,-14.424511828386196,270.0,651.1619262695312,2.2501394748687744,3.9472553730010986,90.73139190673828,0.7339038848876953,0.9377917647361755,4048.454833984375,638.0888671875,3223.35400390625,537.5235595703125,-249.70587158203125,-477.32562255859375,0.6899846196174622,1.1398800611495972,-739.07763671875,0.24856777489185333,0.2875863313674927,126.49151611328125,-718.70947265625,-69.18836975097656,-1035.8114013671875,-1042.5164794921875,-589.5953369140625,1.8158639669418335,3.6558945178985596,-1366.2958984375,0.5845044255256653,0.7567653656005859,2339.052490234375,-876.2379150390625,1698.863525390625,-2599.251708984375,-2493.6279296875,270.6174621582031,-0.5861738920211792,-1.485329508781433,473.15545654296875,-0.20563212037086487,-0.2442750483751297,-939.0320434570312,332.347900390625,-636.5606079101562,847.138671875,875.538818359375,-416.63720703125,0.7391310930252075,1.3195217847824097,-716.9315795898438,0.2776947319507599,0.30806267261505127,356.850830078125,-702.1696166992188,48.24567794799805,-1332.927490234375,-1218.7259521484375,corn,25/01/2020,yes,404.0,-28.6869,-53.09425,2927,luan,NA,7.360096454620361,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.094248697316864,-28.686899793872346]}"
000000000000000014a6,-18.843999082160384,-16.863171189276482,-20.15101455045373,-19.918810281535297,-20.356446909760557,-14.036231219514615,-18.692572135850426,-17.058180804061884,-13.356977838426374,-18.733138841212845,0.6439681714012059,0.6708398141602809,0.5633772736290252,0.6002043927089636,0.6544888170792111,0.8041167033248551,0.47004124456249774,0.44619273846508617,0.46125993244720553,0.5446352277462253,-12.151930497541139,-11.229431441760944,-11.35216984099334,-11.762927093306585,-13.27109726322385,-11.26413142848163,-8.786653932641066,-7.901216722033395,-6.174040390594231,-10.255706760385142,159.19375610351562,777.8795776367188,2.156996488571167,3.50776743888855,178.26991271972656,0.6486219167709351,0.8989944458007812,3943.527587890625,823.742919921875,3443.035400390625,646.6249389648438,-128.43441772460938,-233.947998046875,0.5454106330871582,0.7807944416999817,-478.24981689453125,0.16723400354385376,0.22734558582305908,246.76168823242188,-409.8248596191406,255.35609436035156,-724.7395629882812,-724.8858642578125,-340.9262390136719,1.6289002895355225,2.9248218536376953,-1128.5628662109375,0.4534475803375244,0.6788766980171204,2130.80615234375,-531.829833984375,1946.531494140625,-2279.834228515625,-2140.159423828125,77.44122314453125,-0.5380220413208008,-1.3024855852127075,262.8921203613281,-0.1720765084028244,-0.22421196103096008,-1073.1787109375,77.73530578613281,-888.1038208007812,571.9520874023438,611.6426391601562,-284.4464111328125,0.6298747062683105,1.060465931892395,-594.9635009765625,0.2128802239894867,0.26254138350486755,378.80731201171875,-540.7908935546875,234.07701110839844,-1200.88525390625,-1057.5638427734375,corn,25/01/2020,yes,382.0,-28.69154,-53.09391,2928,luan,NA,2.9739112854003906,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.0939098056368,-28.691541718068986]}"
000000000000000014a7,-18.700327903987155,-24.509645823319563,-21.117755395027505,-23.28642205420702,-21.882924654995257,-19.168106604930077,-26.09254334486855,-16.68611496212563,-15.152026023083668,-23.103594893399283,0.5922733288950252,0.7062246633354562,0.5573251408189753,0.6717863893386292,0.7404884602789414,0.8776904491227169,0.42061584068689595,0.4730734230304282,0.5541977115419487,0.5889653449216798,-10.966462100018234,-17.118948339438163,-11.952034164630112,-15.343684786942186,-16.100150074300057,-16.825686161878856,-10.804228883968014,-7.824186031572209,-8.324767369245702,-13.579736512815678,347.156005859375,519.4383544921875,2.438080072402954,4.174042224884033,-140.4522247314453,0.7853476405143738,1.0161439180374146,3689.1533203125,392.5584411621094,2767.99853515625,323.10968017578125,-369.4207458496094,-295.728271484375,0.9116356372833252,1.4180899858474731,-735.9423217773438,0.30443844199180603,0.37995094060897827,664.941162109375,-594.1951293945312,380.677490234375,-943.035400390625,-929.0938720703125,-780.0903930664062,2.2222766876220703,3.9861268997192383,-1803.2501220703125,0.7108867168426514,0.9261923432350159,1754.557373046875,-1353.911376953125,948.3637084960938,-3179.935791015625,-2832.58447265625,322.581787109375,-0.8929925560951233,-1.7973374128341675,695.5618286132812,-0.30579885840415955,-0.37217432260513306,-824.6439208984375,558.3441162109375,-410.1850280761719,1318.98876953125,1197.160888671875,-400.51934814453125,1.0283081531524658,1.7311649322509766,-936.2267456054688,0.36088827252388,0.4285796582698822,693.3594970703125,-821.1566772460938,301.2397155761719,-1594.6217041015625,-1358.5616455078125,corn,25/01/2020,yes,397.0,-28.69518,-53.09225,2929,luan,NA,4.745584487915039,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.09225102004492,-28.695180344528595]}"
000000000000000014a8,-19.891057930995416,-15.81730817847608,-19.802286459498287,-20.467693527227468,-25.869646442711215,-16.35949913362129,-17.92642272575401,-15.284352674274723,-14.375986313300583,-19.69515201527947,0.5480193582213985,0.5172380531873347,0.7131945996166179,0.7189987369967121,0.4738679524395134,0.4839627794745708,0.7059065368227948,0.645052162987312,0.4535433799777392,0.5600849940534143,-10.890218683334487,-8.257878837735435,-14.128466304008834,-14.694855324890503,-12.129082874587006,-7.743069755727802,-12.541832319617244,-9.772010215346683,-6.547432689530278,-10.932987577542324,241.26490783691406,705.4446411132812,2.2263104915618896,3.7678234577178955,147.38233947753906,0.718937337398529,0.9278721213340759,3899.774658203125,674.6495971679688,3119.423583984375,603.4338989257812,-175.70257568359375,-340.5341491699219,0.6610620617866516,1.0246007442474365,-594.9505004882812,0.23150001466274261,0.2755373418331146,204.8080596923828,-565.1348266601562,21.91571807861328,-842.9508056640625,-878.8798828125,-464.4396667480469,1.8571832180023193,3.558640718460083,-1261.281982421875,0.5928623080253601,0.7740002274513245,2305.35791015625,-793.6082153320312,1645.8995361328125,-2412.8525390625,-2340.353759765625,162.6893310546875,-0.6000305414199829,-1.4590270519256592,363.3096008300781,-0.20937560498714447,-0.2500537931919098,-1009.8289184570312,233.17872619628906,-698.8106689453125,683.4154663085938,742.3504638671875,-321.4124450683594,0.7144899964332581,1.1708028316497803,-627.0965576171875,0.2588510811328888,0.297798216342926,371.5309143066406,-593.9061889648438,112.47669219970703,-1196.5408935546875,-1111.905029296875,corn,25/01/2020,yes,402.0,-28.68772,-53.09405,2930,luan,NA,9.556461334228516,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.09404803776947,-28.687720268466183]}"
000000000000000014a9,-17.4228312998162,-16.828688424421482,-18.71245152884674,-18.743769088876437,-21.606080052824293,-15.874851457276408,-16.830141967041396,-17.394824997369327,-13.055449880060852,-20.757506942094373,0.6310506860849855,0.6229616451224694,0.6798460400252023,0.5409183734665107,0.7174679810654616,0.655910339512647,0.5827403178161965,0.6433052534528012,0.5134651995672297,0.4849380619144066,-10.95593679106255,-10.3916254369443,-12.724299186878525,-10.085250919503379,-15.372975208699309,-10.378900800039844,-9.591718808922622,-11.062818224154874,-6.627409712480975,-10.053933829958657,263.7422180175781,725.8780517578125,2.21343731880188,3.7197093963623047,173.1729736328125,0.7158769965171814,0.9225058555603027,3884.388916015625,701.1875610351562,3080.99169921875,619.26513671875,-140.79164123535156,-312.61407470703125,0.6438069939613342,0.991291344165802,-558.5851440429688,0.2290520817041397,0.26834365725517273,220.4824981689453,-532.6801147460938,22.112274169921875,-812.432861328125,-829.9900512695312,-414.06671142578125,1.775435209274292,3.35245418548584,-1176.8994140625,0.5651777982711792,0.7399289011955261,2204.400146484375,-715.550537109375,1556.892822265625,-2343.60107421875,-2237.270751953125,143.67666625976562,-0.5564224123954773,-1.3739553689956665,316.8855895996094,-0.19378244876861572,-0.2318791151046753,-960.8579711914062,185.90882873535156,-677.1387329101562,635.8302001953125,685.6207885742188,-303.1388854980469,0.6832312941551208,1.1687761545181274,-589.6655883789062,0.2570084035396576,0.28476807475090027,381.29571533203125,-576.79541015625,96.4455337524414,-1168.8221435546875,-1062.83984375,corn,25/01/2020,yes,398.0,-28.6884,-53.09418,2931,luan,NA,8.447187423706055,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-53.09418181080106,-28.688398051826304]}"
000000000000000014aa,-15.667424618409383,-20.519892042856554,-19.144672960194573,-18.099415523308355,-23.457876719411914,-14.87058218391886,-18.745730104512283,-18.110712161108935,-15.370757252665602,-19.30007135378269,0.5958351651338111,0.6225609780493604,0.5377837163797614,0.6502073002927984,0.5178195906303777,0.8659033673751728,0.5467856820313024,0.5544822805420317,0.4699228391031287,0.5822828367085143,-9.228020455321667,-12.583412126600892,-10.355682693685315,-11.779723651586224,-12.288593727789841,-12.925464680810425,-10.250778132939415,-9.954499019521359,-7.183329439497313,-11.068844929727444,209.67178344726562,593.5031127929688,2.3257081508636475,4.472330093383789,101.39640808105469,0.759028971195221,0.9692774415016174,4161.3349609375,630.3623657226562,2984.72119140625,942.82958984375,72.81135559082031,-320.91009521484375,1.0459282398223877,2.083285331726074,-717.645263671875,0.339018315076828,0.4358985126018524,1227.7252197265625,-476.5738525390625,761.7227783203125,-922.4734497070312,-943.6659545898438,-629.5455932617188,1.5962001085281372,3.308736562728882,-1207.41650390625,0.4970037043094635,0.6652358174324036,1650.306640625,-810.9660034179688,785.6331787109375,-1751.9710693359375,-1673.4571533203125,246.2403564453125,-0.6286376118659973,-1.4612557888031006,413.3403625488281,-0.22284677624702454,-0.26198694109916687,-800.9308471679688,323.0852355957031,-335.9000244140625,547.7425537109375,592.9066162109375,-295.5949401855469,0.9104265570640564,2.0231330394744873,-655.7957763671875,0.32477179169654846,0.37942132353782654,1151.3856201171875,-526.501220703125,566.7369384765625,-961.907470703125,-918.3700561523438,corn,25/01/2020,yes,431.0,-28.64604,-52.98187,2932,luan,NA,2.1339354515075684,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.98187043256792,-28.646041050919624]}"
000000000000000014ab,-15.07134537525451,-19.825711632655835,-17.87015006892277,-19.693775800498873,-21.13897523882603,-15.483445165545755,-13.53571804396201,-17.804064067112527,-16.01310448163956,-20.426103376718693,0.5316996216823738,0.7156485179671502,0.6377145995402235,0.5213777393304838,0.5924633345781197,0.8161190986268723,0.4805783813812192,0.6579738334665635,0.5316752829814669,0.7295353037813178,-7.993386107210822,-14.184970376225204,-11.36033159082155,-10.20856208719219,-12.522472705588179,-12.739516656990283,-6.518336771287393,-11.75117011290958,-8.512033794550291,-14.898546208060138,66.3080825805664,530.752197265625,2.348036766052246,5.274439334869385,69.94480895996094,0.8125373125076294,0.9785643815994263,4586.935546875,539.7412109375,3185.93212890625,724.4854736328125,-134.28253173828125,-376.00347900390625,1.2272061109542847,2.987250328063965,-777.4180297851562,0.42849016189575195,0.5114309787750244,1793.206787109375,-540.9828491210938,1083.3765869140625,-863.7767333984375,-1109.1229248046875,-731.2766723632812,1.6286873817443848,4.3496503829956055,-1292.04345703125,0.5602484941482544,0.6787487268447876,2166.487060546875,-955.4595947265625,1007.0888671875,-2442.68603515625,-2190.319091796875,240.14920043945312,-0.6458786129951477,-1.8340411186218262,371.0738830566406,-0.2386275976896286,-0.2691613733768463,-1095.4677734375,268.64105224609375,-427.5550537109375,751.4485473632812,795.70556640625,-446.44757080078125,1.109176754951477,2.7067267894744873,-872.714111328125,0.41459789872169495,0.4622563123703003,1289.8089599609375,-760.5428466796875,488.8482666015625,-1520.48974609375,-1359.3221435546875,corn,25/01/2020,yes,434.0,-28.64553,-52.97478,2933,luan,NA,2.30698561668396,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.97478046189295,-28.645528254298476]}"
000000000000000014ac,-17.709742139418697,-24.881476944916532,-19.457287045822028,-18.8851556855906,-20.314112801134286,-18.350148206145114,-18.231686808352343,-17.013537227639148,-17.327245113094463,-25.52697798122144,0.6878993459286732,0.666269259885544,0.6050674873522219,0.5849038056160546,0.5593585814426076,0.7591303968844775,0.43455495264618305,0.5901468847004729,0.6888702005056544,0.4579280457352793,-12.106428064116777,-16.378368894888485,-11.729289129715992,-10.879231503817877,-11.104958113062143,-13.575407078336614,-7.913915962564218,-10.03026342110467,-11.955344324125688,-11.614615757501326,29.67151641845703,548.8533935546875,2.3736724853515625,5.270210266113281,76.87100982666016,0.8220582604408264,0.9892446994781494,4638.16943359375,543.3673706054688,3215.9375,759.7028198242188,-120.83084106445312,-367.7779846191406,1.2199146747589111,2.8630809783935547,-772.4852294921875,0.42374885082244873,0.5083944201469421,1713.6729736328125,-538.8584594726562,1016.5726318359375,-836.96728515625,-1090.38330078125,-724.3638305664062,1.6898306608200073,4.40598201751709,-1319.22265625,0.5831632018089294,0.7042291760444641,2232.15380859375,-977.8787841796875,1067.400634765625,-2425.2685546875,-2221.263916015625,235.91189575195312,-0.6915135383605957,-1.9662564992904663,382.6197814941406,-0.2609151303768158,-0.2881764769554138,-1213.8538818359375,287.7139587402344,-517.9552612304688,741.7069091796875,822.6177368164062,-422.8741760253906,1.133790135383606,2.7433788776397705,-861.0770874023438,0.42212390899658203,0.47250646352767944,1406.5018310546875,-743.2506103515625,580.8119506835938,-1465.467041015625,-1336.7415771484375,corn,25/01/2020,yes,430.0,-28.64505,-52.97496,2934,luan,NA,2.133929967880249,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.97495882593508,-28.645051130485758]}"
000000000000000014ad,-19.843790613752613,-19.6704302188221,-14.981356914835587,-18.60017170627415,-18.582094082694354,-18.650506238550925,-16.6011039666748,-14.591612667036937,-17.851166475694257,-21.40612057064819,0.5520151967704301,0.7105669609911688,0.8110893335044067,0.5467835247719429,0.8019425288393385,0.5993098827121771,0.5886856020994483,0.5453353102978489,0.4757185603405045,0.5002772634386297,-11.00247555820375,-13.915177331381534,-11.958503530808493,-10.243931548207877,-14.832679124735279,-11.157849850192154,-9.763534801545994,-7.9284817965947285,-8.636011151382409,-10.798514523031344,164.0991668701172,580.6008911132812,2.308598279953003,4.170686721801758,95.87773895263672,0.7632139921188354,0.9621706008911133,3813.353759765625,554.3563842773438,2817.801025390625,948.5010986328125,62.83049011230469,-322.3854064941406,1.0885648727416992,2.1070592403411865,-681.3267211914062,0.39519375562667847,0.45367956161499023,1149.440673828125,-564.9412841796875,615.2520751953125,-758.4907836914062,-911.5994873046875,-618.0385131835938,1.668636441230774,3.1356098651885986,-1216.3902587890625,0.5229184031486511,0.6954524517059326,1415.1177978515625,-860.0118408203125,711.44921875,-1677.5228271484375,-1684.33154296875,208.14581298828125,-0.6989963054656982,-1.4164682626724243,417.2911071777344,-0.21982330083847046,-0.291316419839859,-862.4139404296875,244.51583862304688,-477.96893310546875,484.01385498046875,596.1582641601562,-309.4776611328125,1.0179237127304077,2.167799949645996,-687.1807861328125,0.3768012523651123,0.4242297112941742,1185.72998046875,-593.5851440429688,610.1510620117188,-1070.989013671875,-1049.92333984375,corn,25/01/2020,yes,423.0,-28.64764,-52.96976,2935,luan,NA,3.8517515659332275,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.969759514106755,-28.64764186819781]}"
000000000000000014ae,-15.282231392256998,-19.259345750715372,-18.766840665124516,-19.44300536708442,-23.71131938890914,-16.747074811212485,-15.25527352262397,-14.741277839008887,-14.15686451694351,-18.18762151489406,0.7017822459428636,0.6563257378319515,0.571177760674638,0.4377926848846176,0.4768742886526977,0.6911508661032145,0.5726694360283348,0.4581316182074281,0.46984710736478386,0.4594778415920061,-10.317870985721088,-12.642394642051485,-10.720487289614601,-8.010354350820904,-11.305280173371905,-11.62950766034769,-8.692081623932914,-6.963762961283113,-6.870493779565494,-8.370076007159987,155.50607299804688,1023.5631103515625,1.7529518604278564,2.936030864715576,697.514404296875,0.5319536924362183,0.7305743098258972,3716.92822265625,1250.791015625,2864.523193359375,1385.619873046875,498.7212219238281,80.59553527832031,0.5409770011901855,0.9376760721206665,-158.35958862304688,0.14232295751571655,0.22543975710868835,1020.388671875,119.62403869628906,704.77978515625,-264.17071533203125,-496.0665283203125,64.3476333618164,0.8768329620361328,1.2901203632354736,-328.49615478515625,0.22301159799098969,0.36542370915412903,1262.7967529296875,75.75518035888672,680.9822998046875,-950.970703125,-1086.0877685546875,-72.81780242919922,-0.3669240474700928,-0.6989373564720154,64.62046813964844,-0.13310134410858154,-0.15290944278240204,-762.7777709960938,-0.09401983767747879,-376.8709411621094,358.95281982421875,428.03411865234375,125.24374389648438,0.273327112197876,0.5934333801269531,9.506848335266113,0.07286614179611206,0.11388488113880157,836.7448120117188,179.34637451171875,451.55572509765625,-150.8489990234375,-284.92962646484375,corn,25/01/2020,yes,431.0,-28.60187,-52.9683,2936,luan,NA,5.082699775695801,corn,corn,19-20,"{""type"":""Point"",""coordinates"":[-52.96830138806229,-28.601869195884188]}"
